0.0079395	0.00950475	0.0115656	0.0116268	0.00832799	0.00480707	0.00276221	0.00182847	0.00150728	0.0015815	0.00204958	0.00302972	0.00452978	0.00605145	0.00690038	0.00726023	0.0345247	0.0773161	0.201089	0.054596	0.02215	0.00216641	0.0165201	-0.0237751	0.00560369	-0.0626053	-0.0486861	-0.0639739	0.00466539	-0.0238262	0.0151486	-0.00329966	
0.00538797	0.00637665	0.0082702	0.00992654	0.00896403	0.00609409	0.00381203	0.00262519	0.00219315	0.00228383	0.00286396	0.00394098	0.00519226	0.00583347	0.00562119	0.00525238	0.0144596	0.0313234	0.101183	0.154502	0.0679118	0.0221435	0.0357959	-0.00999686	0.0193622	-0.0538763	-0.0419337	-0.0643314	8.04631e-05	-0.0355435	0.00261922	-0.0211437	
0.0034312	0.00404881	0.00555744	0.00780886	0.00912071	0.00780886	0.00555744	0.00404881	0.0034312	0.00350836	0.00415189	0.00508672	0.00557931	0.00508672	0.00415189	0.00350836	-0.00213544	0.0125244	0.056394	0.055569	0.166845	0.0668928	0.0547605	0.0076992	0.0312998	-0.0423093	-0.0347648	-0.0593675	-0.00205519	-0.0409806	-0.00788322	-0.0321223	
0.00219315	0.00262519	0.00381203	0.00609409	0.00896403	0.00992654	0.0082702	0.00637665	0.00538797	0.00525238	0.00562119	0.00583347	0.00519226	0.00394098	0.00286396	0.00228383	-0.014073	-0.00517165	0.0374294	0.0108196	0.0679118	0.165826	0.0995494	0.0264982	0.0478949	-0.0313307	-0.0242624	-0.0539304	8.04631e-05	-0.0459445	-0.015052	-0.0436893	
0.00150728	0.00182847	0.00276221	0.00480707	0.00832799	0.0116268	0.0115656	0.00950475	0.0079395	0.00726023	0.00690038	0.00605145	0.00452978	0.00302972	0.00204958	0.0015815	-0.0278315	-0.0189499	0.0181536	-0.00915746	0.02215	0.0659199	0.199456	0.0724909	0.06796	-0.0134867	-0.0117331	-0.0422131	0.00466539	-0.045587	-0.0218045	-0.0524183	
0.0011831	0.00141901	0.00214595	0.00381731	0.00705738	0.0112905	0.0132666	0.0121112	0.0104716	0.00940421	0.0083455	0.00655557	0.00437302	0.00267667	0.0017076	0.00126971	-0.0369143	-0.0338232	0.00354111	-0.0292675	0.000771349	0.0185514	0.0981736	0.173773	0.115685	0.00886891	0.00978547	-0.0262714	0.0191006	-0.0399972	-0.0206156	-0.058921	
0.00109373	0.00124297	0.00178248	0.00300992	0.00534162	0.00859274	0.0111041	0.0117866	0.0117472	0.0117866	0.0111041	0.00859274	0.00534162	0.00300992	0.00178248	0.00124297	-0.0418492	-0.0417475	-0.0101738	-0.0430021	-0.0187217	-0.00314555	0.050549	0.0725911	0.216867	0.0565531	0.0326835	-0.00251993	0.0367087	-0.0238981	-0.0130347	-0.0554513	
0.00116289	0.00119441	0.00153542	0.00229826	0.00360366	0.00529781	0.00689179	0.00826916	0.0100624	0.0129515	0.0158405	0.01416	0.00853941	0.00435025	0.00231464	0.00145842	-0.0373586	-0.0456615	-0.0166677	-0.0545256	-0.0306158	-0.0206561	0.0308174	0.0274903	0.118268	0.155152	0.0772434	0.0173058	0.058217	-0.00791634	0.0025227	-0.0470828	
0.00134373	0.00120968	0.00134562	0.00171856	0.00229619	0.00297679	0.00369382	0.00464586	0.00644298	0.0103704	0.018417	0.0254511	0.01656	0.00743071	0.00344606	0.00191074	-0.0296885	-0.0421027	-0.0208006	-0.060635	-0.0411234	-0.0316398	0.0145189	0.0103548	0.0763465	0.0591913	0.173204	0.0589774	0.0755458	0.0111361	0.0171497	-0.032224	
0.00165783	0.00131392	0.00126793	0.00138585	0.00158514	0.00180798	0.00208015	0.00257211	0.00369027	0.00647785	0.0139872	0.0325281	0.0332147	0.013341	0.00539949	0.00265439	-0.0141722	-0.0351044	-0.0182033	-0.0651476	-0.0478409	-0.0434227	0.00192399	-0.00781699	0.0590281	0.0171388	0.0768625	0.155319	0.118288	0.0300228	0.037516	-0.0162832	
0.00229266	0.00165876	0.00143388	0.00137746	0.00137238	0.00137746	0.00143388	0.00165876	0.00229266	0.00396896	0.00869216	0.0231362	0.0485951	0.0231362	0.00869216	0.00396896	0.00343627	-0.019005	-0.0109492	-0.062121	-0.0519139	-0.0507971	-0.0125828	-0.0238302	0.0368715	-0.00333519	0.0320456	0.0569023	0.216704	0.0752892	0.0589272	0.00685184	
0.00369027	0.00257211	0.00208015	0.00180798	0.00158514	0.00138585	0.00126793	0.00131392	0.00165783	0.00265439	0.00539949	0.013341	0.0332147	0.0325281	0.0139872	0.00647785	0.0255929	-0.00299179	0.00355751	-0.0547466	-0.0478409	-0.0538237	-0.0198368	-0.0399296	0.0192631	-0.0264702	0.0106343	0.0116359	0.118288	0.173706	0.103744	0.0273258	
0.00644298	0.00464586	0.00369382	0.00297679	0.00229619	0.00171856	0.00134562	0.00120968	0.00134373	0.00191074	0.00344606	0.00743071	0.01656	0.0254511	0.018417	0.0103704	0.0429113	0.01518	0.0161525	-0.0429637	-0.0411234	-0.0493111	-0.0224341	-0.0469279	0.00374669	-0.042411	-0.00973192	-0.00725075	0.0755458	0.0773643	0.200085	0.0693783	
0.0100624	0.00826916	0.00689179	0.00529781	0.00360366	0.00229826	0.00153542	0.00119441	0.00116289	0.00145842	0.00231464	0.00435025	0.00853941	0.01416	0.0158405	0.0129515	0.0848329	0.0323155	0.0324509	-0.0319799	-0.0306158	-0.0432017	-0.0183012	-0.0504867	-0.00392332	-0.0572698	-0.0243589	-0.0263032	0.058217	0.0356927	0.104125	0.165339	
